subject;chr;start;end;start_cm;end_cm;length_cm;length;Nm;Nf;male_meiosis;mutation
second_cousins73_g5-b1-i1;12;108688764;116186623;116.056871;125.161522;9.104651;7497859;5;3;-1;2
second_cousins73_g5-b1-i1;12;130740221;132106898;156.637017;160.939726;4.302708;1366677;5;3;1;0
second_cousins74_g5-b1-i1;2;50201250;74481832;71.150532;92.597841;21.447309;24280582;4;4;1;2
second_cousins74_g5-b1-i1;3;127080327;145517464;133.476158;150.31938;16.843221;18437137;4;4;1;0
second_cousins74_g5-b1-i1;5;151349422;155315135;150.709812;153.248742;2.53893;3965713;4;4;-1;0
second_cousins74_g5-b1-i1;7;43249436;67160143;62.834609;75.577326;12.742717;23910707;4;4;1;0
second_cousins74_g5-b1-i1;7;128561080;136511067;125.229895;134.875156;9.645262;7949987;4;4;1;0
second_cousins74_g5-b1-i1;7;153797595;159119486;162.756989;176.04137;13.284381;5321891;4;4;1;0
second_cousins74_g5-b1-i1;12;41199231;48252114;53.29636;57.875328;4.578967;7052883;4;4;1;2
second_cousins74_g5-b1-i1;14;101651296;107285437;108.497669;115.922228;7.424559;5634141;4;4;1;0
second_cousins75_g5-b1-i1;1;158903372;159953478;150.016807;152.124291;2.107484;1050106;4;4;-1;0
second_cousins75_g5-b1-i1;2;65130956;65933324;81.520352;82.676878;1.156526;802368;4;4;1;0
second_cousins75_g5-b1-i1;12;67177742;70103678;75.553522;80.055451;4.501929;2925936;4;4;1;0
second_cousins75_g5-b1-i1;12;79760164;96367157;88.530773;102.2502;13.719428;16606993;4;4;1;0
second_cousins75_g5-b1-i1;22;17087705;17862373;0;2.755357;2.755357;774668;4;4;-1;0
second_cousins76_g5-b1-i1;14;63568036;66479286;55.98788;58.214335;2.226454;2911250;5;3;-1;0
second_cousins77_g5-b1-i1;1;164530033;178007402;159.534708;174.757027;15.222319;13477369;4;4;-1;1
second_cousins77_g5-b1-i1;4;154015392;154015586;144.912665;144.929674;0.017009;194;4;4;1;0
second_cousins77_g5-b1-i1;6;108304994;109087369;109.102536;110.392916;1.29038;782375;4;4;-1;0
second_cousins77_g5-b1-i1;10;91626958;100366544;102.944476;111.988505;9.044028;8739586;4;4;-1;0
second_cousins77_g5-b1-i1;10;125683199;130496835;142.246482;153.284076;11.037594;4813636;4;4;-1;0
second_cousins77_g5-b1-i1;12;6305019;10826537;15.409497;23.099357;7.689861;4521518;4;4;1;0
second_cousins77_g5-b1-i1;15;45951349;48991300;35.850254;39.006492;3.156238;3039951;4;4;1;0
second_cousins77_g5-b1-i1;15;74590669;77909352;68.046862;69.176646;1.129784;3318683;4;4;-1;0
second_cousins77_g5-b1-i1;17;6022793;12534410;15.03869;33.357708;18.319018;6511617;4;4;-1;0
second_cousins77_g5-b1-i1;17;64800358;66424951;88.746912;91.459244;2.712332;1624593;4;4;-1;0
second_cousins77_g5-b1-i1;17;77401582;77489389;117.932395;118.673587;0.741192;87807;4;4;-1;0
second_cousins77_g5-b1-i1;20;69094;5836008;0;18.115774;18.115774;5766914;4;4;1;0
second_cousins78_g5-b1-i1;3;74371314;124928488;100.38344;131.19329;30.80985;50557174;4;4;-1;3
second_cousins78_g5-b1-i1;4;6658192;23871135;13.758384;36.952317;23.193932;17212943;4;4;-1;0
second_cousins78_g5-b1-i1;5;180692594;180692833;196.3377;196.338913;0.001213;239;4;4;-1;0
second_cousins79_g5-b1-i1;1;81769245;98727837;103.203697;118.547639;15.343942;16958592;3;5;1;0
second_cousins79_g5-b1-i1;2;30579579;34659464;48.272533;53.345382;5.072849;4079885;3;5;-1;2
second_cousins79_g5-b1-i1;7;107606948;118348753;112.843862;119.908956;7.065094;10741805;3;5;1;0
second_cousins79_g5-b1-i1;18;10055191;11236087;31.799872;36.226744;4.426872;1180896;3;5;-1;0
second_cousins79_g5-b1-i1;18;13571555;21391117;40.214866;43.147772;2.932907;7819562;3;5;-1;3
second_cousins79_g5-b1-i1;20;60259035;61751737;101.228766;105.072374;3.843608;1492702;3;5;1;0
second_cousins80_g5-b1-i1;5;83304393;111135035;94.011214;111.758145;17.746931;27830642;4;4;1;1
second_cousins80_g5-b1-i1;5;163667723;180692833;161.480515;196.338913;34.858398;17025110;4;4;-1;2
second_cousins80_g5-b1-i1;9;114918016;141027939;110.348295;154.185968;43.837673;26109923;4;4;-1;1
second_cousins80_g5-b1-i1;11;13208050;24545812;24.621686;40.644744;16.023059;11337762;4;4;-1;0
second_cousins80_g5-b1-i1;11;114262528;114745854;113.510796;113.769469;0.258673;483326;4;4;-1;0
second_cousins80_g5-b1-i1;12;4417882;22948188;10.87088;40.050639;29.179759;18530306;4;4;-1;1
second_cousins80_g5-b1-i1;13;101570830;104040916;93.933297;97.668841;3.735544;2470086;4;4;-1;0
second_cousins81_g5-b1-i1;18;112535;629270;0;1.816946;1.816946;516735;4;4;1;0
second_cousins81_g5-b1-i1;18;4351160;7417913;13.749291;24.873666;11.124375;3066753;4;4;1;0
second_cousins82_g5-b1-i1;11;44991017;61679910;61.872574;66.941732;5.069158;16688893;6;2;-1;2
second_cousins82_g5-b1-i1;11;69576236;80096858;73.248857;84.93506;11.686203;10520622;6;2;-1;0
second_cousins82_g5-b1-i1;15;52871538;79267252;41.134123;70.689055;29.554932;26395714;6;2;-1;1
second_cousins82_g5-b1-i1;15;92319077;97655628;87.878556;104.752673;16.874117;5336551;6;2;-1;0
second_cousins82_g5-b1-i1;17;10029600;32745462;27.188043;54.963675;27.775632;22715862;6;2;1;1
second_cousins82_g5-b1-i1;17;71690993;81050981;102.279803;125.202314;22.922512;9359988;6;2;1;1
second_cousins83_g5-b1-i1;4;97006405;114903990;100.362114;114.753799;14.391685;17897585;5;3;1;0
second_cousins83_g5-b1-i1;5;2238415;5111697;3.984457;12.930608;8.946151;2873282;5;3;-1;0
second_cousins83_g5-b1-i1;5;8376706;9287171;20.100096;21.863839;1.763743;910465;5;3;-1;0
second_cousins83_g5-b1-i1;22;31279102;45122792;30.455442;51.364248;20.908806;13843690;5;3;-1;0
second_cousins84_g5-b1-i1;4;15015317;24754465;27.295839;38.411214;11.115374;9739148;6;2;1;0
second_cousins84_g5-b1-i1;4;135024862;181356396;127.263777;175.943636;48.679859;46331534;6;2;1;4
second_cousins84_g5-b1-i1;22;17087705;22877944;0;13.456714;13.456714;5790239;6;2;-1;0
second_cousins85_g5-b1-i1;4;6084933;6399022;10.294892;12.716559;2.421667;314089;5;3;-1;0
second_cousins85_g5-b1-i1;11;88283844;108871219;90.911166;106.833373;15.922208;20587375;5;3;-1;0
second_cousins85_g5-b1-i1;11;115827837;116254705;114.919677;116.008053;1.088376;426868;5;3;1;0
second_cousins85_g5-b1-i1;17;5683019;8033839;13.078823;20.427467;7.348644;2350820;5;3;1;2
second_cousins85_g5-b1-i1;22;24640701;37942465;17.444619;42.098944;24.654325;13301764;5;3;1;0
second_cousins86_g5-b1-i1;2;20713159;20715727;38.774854;38.872586;0.097732;2568;3;5;-1;0
second_cousins86_g5-b1-i1;2;34814289;37677045;53.426211;56.359333;2.933122;2862756;3;5;-1;0
second_cousins86_g5-b1-i1;6;20158200;20415579;39.163963;40.063003;0.89904;257379;3;5;-1;0
second_cousins86_g5-b1-i1;11;60468214;62215909;65.196505;67.541829;2.345325;1747695;3;5;-1;0
second_cousins86_g5-b1-i1;16;26796371;55868280;49.958795;68.842396;18.883601;29071909;3;5;-1;1
second_cousins87_g5-b1-i1;2;846479;2231893;0.704049;2.344377;1.640328;1385414;4;4;1;0
second_cousins87_g5-b1-i1;2;3959727;4149096;6.087603;6.610819;0.523217;189369;4;4;1;0
second_cousins87_g5-b1-i1;5;136899218;166339536;134.041562;164.89985;30.858289;29440318;4;4;1;3
second_cousins87_g5-b1-i1;13;26313306;63918555;15.463278;58.793616;43.330338;37605249;4;4;1;3
second_cousins87_g5-b1-i1;16;74935539;82214946;87.360033;103.069325;15.709292;7279407;4;4;-1;0
second_cousins87_g5-b1-i1;17;58521967;67527653;82.599989;93.280796;10.680807;9005686;4;4;-1;1
second_cousins88_g5-b1-i1;2;5527420;10169197;9.690413;22.075863;12.38545;4641777;3;5;1;1
second_cousins88_g5-b1-i1;2;38118682;44933947;57.526395;63.766366;6.239972;6815265;3;5;1;0
second_cousins88_g5-b1-i1;2;47853479;50441838;69.465252;71.201209;1.735957;2588359;3;5;1;0
second_cousins88_g5-b1-i1;2;117772617;120094172;120.33912;122.172871;1.833751;2321555;3;5;-1;0
second_cousins88_g5-b1-i1;2;121352034;171386191;123.826258;167.21751;43.391252;50034157;3;5;-1;1
second_cousins88_g5-b1-i1;6;5896287;7274482;15.651684;19.071199;3.419515;1378195;3;5;-1;0
second_cousins88_g5-b1-i1;7;37494453;82224710;56.169758;90.94649;34.776732;44730257;3;5;-1;3
second_cousins89_g5-b1-i1;7;46239;3022665;0;4.658147;4.658147;2976426;5;3;-1;0
second_cousins89_g5-b1-i1;7;107756480;124931121;113.191414;122.949586;9.758172;17174641;5;3;-1;0
second_cousins89_g5-b1-i1;7;138083036;144971583;137.367217;145.960249;8.593032;6888547;5;3;-1;0
second_cousins89_g5-b1-i1;13;114519368;115074878;124.609867;125.098764;0.488897;555510;5;3;1;0
second_cousins90_g5-b1-i1;7;74067442;153996747;82.123492;163.630925;81.507433;79929305;5;3;1;2
second_cousins90_g5-b1-i1;8;8735846;13392233;18.432118;25.614119;7.182;4656387;5;3;1;1
second_cousins90_g5-b1-i1;8;136053986;141360630;142.885774;152.797069;9.911295;5306644;5;3;1;1
second_cousins90_g5-b1-i1;9;77804236;93664071;66.735101;89.547117;22.812016;15859835;5;3;1;1
second_cousins90_g5-b1-i1;9;129369311;132781920;128.242447;132.988598;4.746151;3412609;5;3;1;0
second_cousins90_g5-b1-i1;9;138449356;138493884;149.459992;149.708494;0.248502;44528;5;3;1;0
second_cousins90_g5-b1-i1;20;9132647;9494670;25.097446;25.817422;0.719976;362023;5;3;-1;0
second_cousins90_g5-b1-i1;20;15538799;19197763;36.786167;43.645168;6.859001;3658964;5;3;-1;0
second_cousins91_g5-b1-i1;2;33636447;66809172;51.404784;84.200378;32.795594;33172725;5;3;-1;2
second_cousins91_g5-b1-i1;3;106270450;143248733;113.94608;148.097426;34.151346;36978283;5;3;-1;0
second_cousins91_g5-b1-i1;4;3795635;4611974;4.372964;5.813853;1.440888;816339;5;3;-1;0
second_cousins91_g5-b1-i1;12;129260364;133744154;150.472331;162.642417;12.170087;4483790;5;3;1;0
second_cousins91_g5-b1-i1;14;71107447;93407333;61.73228;89.010989;27.278709;22299886;5;3;-1;0
second_cousins91_g5-b1-i1;14;101651365;107285437;108.523975;115.922228;7.398253;5634072;5;3;-1;0
second_cousins91_g5-b1-i1;16;6361773;8960364;12.916604;19.687592;6.770988;2598591;5;3;1;0
second_cousins91_g5-b1-i1;16;11672517;15924142;26.177318;32.106593;5.929274;4251625;5;3;1;0
second_cousins91_g5-b1-i1;16;20341380;25099269;40.159346;46.88176;6.722414;4757889;5;3;1;0
second_cousins91_g5-b1-i1;16;65936794;83240202;81.19013;106.10738;24.91725;17303408;5;3;1;0
second_cousins92_g5-b1-i1;11;76395903;76882333;80.124628;81.205995;1.081367;486430;4;4;-1;1
second_cousins92_g5-b1-i1;16;55783469;63716996;68.705756;78.995035;10.289279;7933527;4;4;-1;0
second_cousins92_g5-b1-i1;17;6888;706042;0;1.145329;1.145329;699154;4;4;1;1
second_cousins92_g5-b1-i1;21;17978120;18799619;6.510949;7.714395;1.203446;821499;4;4;1;0
second_cousins93_g5-b1-i1;2;39967233;46486112;58.79451;67.271277;8.476767;6518879;4;4;1;0
second_cousins93_g5-b1-i1;4;144407909;169607008;137.171404;160.818956;23.647553;25199099;4;4;-1;1
second_cousins93_g5-b1-i1;11;241489;1716217;0;1.930886;1.930886;1474728;4;4;1;0
second_cousins93_g5-b1-i1;11;7639704;27928591;14.635127;44.390473;29.755345;20288887;4;4;1;1
second_cousins93_g5-b1-i1;13;113455269;115074878;122.747622;125.098764;2.351142;1619609;4;4;1;0
second_cousins94_g5-b1-i1;5;38273442;38752951;57.12499;58.443838;1.318847;479509;4;4;-1;0
second_cousins94_g5-b1-i1;5;154898696;157192718;153.115388;154.54421;1.428822;2294022;4;4;-1;0
second_cousins94_g5-b1-i1;6;102635870;115004510;102.151153;115.103254;12.952101;12368640;4;4;-1;0
second_cousins94_g5-b1-i1;6;155272035;158979761;157.63867;162.465052;4.826382;3707726;4;4;-1;1
second_cousins94_g5-b1-i1;6;159552962;159787518;163.079487;163.447814;0.368327;234556;4;4;1;0
second_cousins94_g5-b1-i1;7;114029653;125777789;117.462775;123.442855;5.980079;11748136;4;4;1;0
second_cousins94_g5-b1-i1;7;149451391;153247208;151.865464;161.584112;9.718648;3795817;4;4;-1;0
second_cousins94_g5-b1-i1;12;132306174;133744154;161.194695;162.642417;1.447722;1437980;4;4;1;0
second_cousins94_g5-b1-i1;13;37275554;38124623;35.177754;36.642446;1.464693;849069;4;4;-1;0
second_cousins94_g5-b1-i1;13;99764134;103342937;91.551289;96.418835;4.867545;3578803;4;4;-1;2
second_cousins95_g5-b1-i1;3;98250444;124763597;108.6593;130.676017;22.016717;26513153;3;5;1;0
second_cousins95_g5-b1-i1;4;69160247;100093923;76.260641;101.766767;25.506126;30933676;3;5;1;0
second_cousins95_g5-b1-i1;4;104375050;115296656;104.754619;115.152681;10.398062;10921606;3;5;1;1
second_cousins95_g5-b1-i1;8;62718163;70868722;72.208147;78.901311;6.693163;8150559;3;5;1;1
second_cousins95_g5-b1-i1;8;118308003;118765336;114.722905;115.085589;0.362685;457333;3;5;-1;0
second_cousins95_g5-b1-i1;12;49486147;50168720;59.070742;59.403228;0.332487;682573;3;5;-1;0
second_cousins96_g5-b1-i1;1;23188275;31148037;43.062518;51.906958;8.84444;7959762;5;3;1;1
second_cousins96_g5-b1-i1;22;19075733;23224695;6.131784;14.530701;8.398918;4148962;5;3;1;0
second_cousins97_g5-b1-i1;1;43362996;48213179;66.504724;70.261485;3.756761;4850183;5;3;1;1
second_cousins97_g5-b1-i1;5;172755221;175965930;179.123447;187.574495;8.451049;3210709;5;3;-1;0
second_cousins97_g5-b1-i1;6;2882349;2966092;7.132266;7.538289;0.406022;83743;5;3;1;0
second_cousins97_g5-b1-i1;7;151234405;157554936;155.286905;173.500261;18.213356;6320531;5;3;1;0
second_cousins97_g5-b1-i1;7;157744055;159119486;174.240366;176.04137;1.801004;1375431;5;3;-1;0
second_cousins97_g5-b1-i1;9;8264469;8377373;18.289141;18.466511;0.177371;112904;5;3;1;0
second_cousins97_g5-b1-i1;9;36726269;72026757;56.66954;61.836026;5.166485;35300488;5;3;1;3
second_cousins97_g5-b1-i1;13;28891221;46749896;21.310906;47.89103;26.580124;17858675;5;3;1;0
second_cousins97_g5-b1-i1;13;72442584;84306190;64.644125;76.751597;12.107472;11863606;5;3;-1;0
second_cousins97_g5-b1-i1;13;97522249;104560616;87.696135;98.548637;10.852501;7038367;5;3;-1;0
second_cousins98_g5-b1-i1;9;212908;7758700;0;16.418385;16.418385;7545792;3;5;1;1
second_cousins98_g5-b1-i1;15;48156542;58208942;38.242056;46.648648;8.406592;10052400;3;5;-1;0
second_cousins98_g5-b1-i1;22;17087705;17626423;0;0.769548;0.769548;538718;3;5;-1;0
second_cousins99_g5-b1-i1;5;172698737;180692833;178.894995;196.338913;17.443918;7994096;3;5;-1;0
second_cousins99_g5-b1-i1;7;150971614;151480503;154.585133;156.370305;1.785172;508889;3;5;1;0
second_cousins99_g5-b1-i1;8;135751293;138804880;141.883255;145.648351;3.765096;3053587;3;5;-1;0
second_cousins99_g5-b1-i1;10;90903543;105784813;102.026883;115.295752;13.26887;14881270;3;5;-1;0
second_cousins99_g5-b1-i1;11;107861565;119236630;106.306239;120.728192;14.421954;11375065;3;5;1;0
second_cousins100_g5-b1-i1;6;8996034;9252808;21.60784;22.061155;0.453314;256774;3;5;1;0
second_cousins100_g5-b1-i1;6;43843375;69525111;65.019733;79.885652;14.865919;25681736;3;5;1;2
second_cousins100_g5-b1-i1;6;89968995;100789760;91.19727;100.920286;9.723016;10820765;3;5;-1;0
second_cousins100_g5-b1-i1;9;8250579;21887653;18.09537;41.477506;23.382136;13637074;3;5;-1;1
second_cousins101_g5-b1-i1;1;201127737;212636864;191.085377;207.451462;16.366085;11509127;3;5;-1;0
second_cousins101_g5-b1-i1;4;25980321;27180159;41.640175;43.562885;1.922709;1199838;3;5;-1;0
second_cousins101_g5-b1-i1;4;111952312;128508330;111.635752;123.210727;11.574975;16556018;3;5;-1;1
second_cousins101_g5-b1-i1;4;179933940;184690303;173.493538;184.250957;10.757419;4756363;3;5;-1;0
second_cousins101_g5-b1-i1;5;141193215;169505362;135.983676;171.08869;35.105014;28312147;3;5;-1;2
second_cousins101_g5-b1-i1;5;169729234;170050415;171.698315;172.966027;1.267712;321181;3;5;-1;0
second_cousins101_g5-b1-i1;7;131232707;139964251;128.826983;140.815775;11.988792;8731544;3;5;-1;0
second_cousins101_g5-b1-i1;10;7054754;9330441;16.994772;22.500563;5.505791;2275687;3;5;-1;0
second_cousins101_g5-b1-i1;14;64035274;85748001;56.350553;77.007048;20.656495;21712727;3;5;-1;0
second_cousins102_g5-b1-i1;2;3916144;6839093;5.985805;12.451284;6.465479;2922949;5;3;1;0
second_cousins102_g5-b1-i1;8;113565;20061654;0;36.378388;36.378388;19948089;5;3;1;3
second_cousins102_g5-b1-i1;15;93653744;94216722;91.37104;94.206479;2.835439;562978;5;3;-1;0
second_cousins102_g5-b1-i1;20;11242249;12721821;30.796843;33.154695;2.357852;1479572;5;3;-1;0
second_cousins102_g5-b1-i1;20;15566513;16058149;37.191507;38.766467;1.57496;491636;5;3;-1;0
second_cousins103_g5-b1-i1;4;166374221;179550085;157.562173;172.911307;15.349134;13175864;4;4;-1;0
second_cousins103_g5-b1-i1;7;19467426;33997364;31.564376;50.90551;19.341135;14529938;4;4;-1;0
second_cousins103_g5-b1-i1;7;42595800;54652906;62.318417;72.864793;10.546375;12057106;4;4;-1;0
second_cousins103_g5-b1-i1;12;130670136;133744154;156.286722;162.642417;6.355696;3074018;4;4;-1;0
second_cousins104_g5-b1-i1;3;26877777;45168476;46.855314;65.688966;18.833652;18290699;2;6;-1;1
second_cousins104_g5-b1-i1;4;143220149;143443679;136.508113;136.872604;0.364491;223530;2;6;-1;0
second_cousins104_g5-b1-i1;5;56335304;77954477;66.42641;87.530069;21.103659;21619173;2;6;1;0
second_cousins104_g5-b1-i1;5;116796286;124964713;117.079405;124.079702;7.000297;8168427;2;6;1;0
second_cousins104_g5-b1-i1;14;20792556;21172115;0.528872;2.697726;2.168854;379559;2;6;-1;0
second_cousins104_g5-b1-i1;14;22009134;24543765;6.487014;13.161106;6.674091;2534631;2;6;-1;0
second_cousins104_g5-b1-i1;16;15924593;18066992;32.14592;36.048254;3.902334;2142399;2;6;-1;0
second_cousins104_g5-b1-i1;16;20150346;24309976;39.36205;45.08143;5.71938;4159630;2;6;-1;0
second_cousins104_g5-b1-i1;19;48319893;48996334;71.312448;73.002004;1.689556;676441;2;6;1;0
second_cousins105_g5-b1-i1;2;131770425;142569247;134.184689;144.795467;10.610778;10798822;4;4;1;1
second_cousins105_g5-b1-i1;3;3314606;7524713;8.805442;20.514153;11.70871;4210107;4;4;1;0
second_cousins105_g5-b1-i1;3;35284954;60112749;57.794533;77.055084;19.260551;24827795;4;4;1;3
second_cousins105_g5-b1-i1;4;127352787;131101126;122.903941;125.047256;2.143315;3748339;4;4;-1;0
second_cousins105_g5-b1-i1;5;33968507;42917158;52.449577;60.419486;7.969909;8948651;4;4;-1;0
second_cousins105_g5-b1-i1;5;55745482;61993031;65.499352;70.501108;5.001756;6247549;4;4;-1;0
second_cousins105_g5-b1-i1;8;41742210;63004030;61.413272;72.303088;10.889816;21261820;4;4;-1;1
second_cousins105_g5-b1-i1;17;77859222;81050981;119.731993;125.202314;5.470321;3191759;4;4;-1;0
second_cousins106_g5-b1-i1;11;26047914;40171578;42.684899;56.538433;13.853534;14123664;4;4;1;1
second_cousins106_g5-b1-i1;11;75151571;76433614;78.87108;80.251752;1.380672;1282043;4;4;1;0
second_cousins106_g5-b1-i1;18;61189868;65833230;85.401144;91.010843;5.609699;4643362;4;4;1;0
second_cousins107_g5-b1-i1;4;165532406;184585850;156.394252;184.144667;27.750416;19053444;5;3;-1;0
second_cousins107_g5-b1-i1;5;168407959;180339273;169.130088;195.565764;26.435676;11931314;5;3;1;1
second_cousins107_g5-b1-i1;14;34233726;73933207;29.006457;64.929462;35.923005;39699481;5;3;1;0
second_cousins108_g5-b1-i1;3;36032415;42417322;58.295295;63.817104;5.521809;6384907;5;3;1;0
second_cousins108_g5-b1-i1;5;75688262;80253343;83.81085;90.46516;6.65431;4565081;5;3;-1;0
second_cousins108_g5-b1-i1;5;125103907;134660409;124.241697;131.976386;7.734689;9556502;5;3;-1;1
second_cousins108_g5-b1-i1;5;148182979;149324423;144.735397;146.872922;2.137526;1141444;5;3;-1;0
second_cousins108_g5-b1-i1;8;1630644;6085827;1.859636;14.2157;12.356064;4455183;5;3;-1;0
second_cousins108_g5-b1-i1;8;29178468;50395155;49.899993;62.496126;12.596134;21216687;5;3;-1;1
second_cousins108_g5-b1-i1;14;102323465;107285437;110.441871;115.922228;5.480357;4961972;5;3;-1;0
second_cousins108_g5-b1-i1;19;48318234;49262974;71.302986;73.599676;2.29669;944740;5;3;1;0
second_cousins108_g5-b1-i1;19;54242606;59058083;89.561456;103.571793;14.010337;4815477;5;3;-1;0
second_cousins109_g5-b1-i1;2;81619859;106073650;100.770122;111.558905;10.788783;24453791;4;4;1;0
second_cousins109_g5-b1-i1;6;183917;7501486;0;19.386712;19.386712;7317569;4;4;1;0
second_cousins109_g5-b1-i1;7;141110595;157219984;142.138082;172.93399;30.795908;16109389;4;4;1;1
second_cousins109_g5-b1-i1;8;20121436;94299112;36.523267;94.483784;57.960518;74177676;4;4;1;2
second_cousins109_g5-b1-i1;8;137972981;143458898;144.79783;157.205067;12.407237;5485917;4;4;1;2
second_cousins109_g5-b1-i1;10;4684617;5627494;10.816587;12.731474;1.914887;942877;4;4;1;0
second_cousins110_g5-b1-i1;5;175580597;180692833;187.371474;196.338913;8.967439;5112236;3;5;1;0
second_cousins110_g5-b1-i1;9;7203645;9195630;15.16087;20.885593;5.724723;1991985;3;5;-1;0
second_cousins110_g5-b1-i1;9;23057196;36940070;43.027583;57.417447;14.389864;13882874;3;5;-1;2
second_cousins110_g5-b1-i1;9;94167013;101175037;90.095319;95.391355;5.296036;7008024;3;5;-1;1
second_cousins110_g5-b1-i1;15;20161372;26423040;0;6.988303;6.988303;6261668;3;5;-1;0
second_cousins111_g5-b1-i1;11;63389531;64570793;68.65937;69.306457;0.647087;1181262;5;3;-1;0
second_cousins111_g5-b1-i1;11;80983121;98706377;86.163133;99.170289;13.007156;17723256;5;3;-1;0
second_cousins111_g5-b1-i1;11;109176979;119208525;107.250968;120.426208;13.17524;10031546;5;3;-1;1
second_cousins111_g5-b1-i1;15;54625194;60984365;43.187118;51.054452;7.867334;6359171;5;3;-1;0
second_cousins111_g5-b1-i1;15;91569077;98702801;85.693068;108.221499;22.528431;7133724;5;3;-1;0
second_cousins111_g5-b1-i1;17;25647829;32063069;47.543251;53.101352;5.5581;6415240;5;3;1;2
second_cousins111_g5-b1-i1;17;44867190;49894988;66.875235;72.716474;5.841239;5027798;5;3;1;0
second_cousins112_g5-b1-i1;1;55444389;77265432;75.909189;99.901108;23.991919;21821043;6;2;-1;0
second_cousins112_g5-b1-i1;1;116205226;161974616;136.296272;155.406634;19.110362;45769390;6;2;-1;1
